,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime
401,5,True,"02 3, 2015",A2GSANP2LTA6G2,B00004U9V2,{'Size:': ' 250 g'},Amazon Customer,"This is just the right consistency, the right fragrance, best absorbing healing hand cream I have ever used. 5 star product.",best absorbing healing hand cream I have ever used,1422921600
402,4,True,"02 2, 2015",A2W866AYXTECWS,B00004U9V2,{'Size:': ' 250 g'},Shannon,Love this lotion. Always makes my hands feel great,Four Stars,1422835200
403,5,True,"01 25, 2015",A1YW61JB5LM5GB,B00004U9V2,{'Size:': ' 250 g'},LottieDah,Everybody loves this stuff! I have it in my kitchen by the phone and everyone who visits always makes a beeline for the Gardener's Hand Therapy.,You'll love this!,1422144000
404,5,True,"01 24, 2015",A2GQ4LKUOEAWI1,B00004U9V2,{'Size:': ' 250 g'},JAMES ECKERSON,My wife loved it.,Five Stars,1422057600
405,5,True,"01 21, 2015",A5114IV8U02H1,B00004U9V2,{'Size:': ' 250 g'},Mort Goldberg,it's just the best during the winter months for dry rough hands. Helps the problem almost with single application. I wouldn't be without it.,Fabulous,1421798400
406,5,True,"01 20, 2015",A1H0GJS6Z2I9B2,B00004U9V2,,J Vokoun,I originally got this as a gift and had to reorder.  It works great on really dry hands and is not greasy.,It works great on really dry hands and is not greasy,1421712000
407,5,True,"01 14, 2015",A2GJ777UEDHNR7,B00004U9V2,{'Size:': ' 250 g'},Downeyinc,love it,Five Stars,1421193600
408,5,True,"01 9, 2015",A2HODRXO98VK9M,B00004U9V2,,Mel,"Well worth it. A must have, I even use this on my face!",Quality!,1420761600
409,5,True,"01 7, 2015",A1X40961RJQPW6,B00004U9V2,{'Size:': ' 250 g'},Laura Klages,great hand cream,Five Stars,1420588800
410,4,True,"01 5, 2015",A1JG73WV3QVFVJ,B00004U9V2,{'Size:': ' 250 g'},Leslie,"The pump is so convenient! I really like having this beside by bed and on my desk at work. It's not too long lasting, but also not greasy in any regard so easy to put on before working on a computer or reading a book without worrying about grease marks! It looks nice on a bedside stand too!

I am definitely going to continue ordering it, but for severely dry hand days Eucerin is my go to for the cure.",Good looking and working!,1420416000
411,5,True,"01 4, 2015",A11DUBJGHUPSMD,B00004U9V2,{'Size:': ' 250 g'},Sally Ann E. Rungee,Silky smooth best hand lotion for rough hands that are in water  quite a bit especially more then any man could ever think of no man washes his hands as much As any woman trust me right ladies ??,For ladies to continue to have silky hands,1420329600
412,5,True,"01 3, 2015",A1NW79N7YRCGRA,B00004U9V2,,bandwife,Love it! Works great on dry cracked hands.,Five Stars,1420243200
413,5,True,"01 3, 2015",A1IPLMTPPEE261,B00004U9V2,{'Size:': ' 250 g'},BILL LOGSDON,"My wife loves this product, and uses it every day. Service was excellent.",Great Hand Lotion,1420243200
414,5,True,"01 1, 2015",A16Q0FIAD5MOL9,B00004U9V2,{'Size:': ' 250 g'},linda,"very moisturizing, fresh clean scent",Five Stars,1420070400
415,5,True,"12 31, 2014",AHCNUUQ87LEE5,B00004U9V2,{'Size:': ' 250 g'},Pamela R Roberts,My favorite!  Really repairs damaged hands & keeps them feeling great.,Terrific product!,1419984000
416,5,True,"12 30, 2014",A2TSEHQRV5DQUM,B00004U9V2,{'Size:': ' 250 g'},Rachel Aspero,I love this lotion. I use it every night before bed for smooth hands and the smell reminds me a little of Christmas trees,I love this lotion,1419897600
417,5,True,"12 25, 2014",A2U7P9A6VX2111,B00004U9V2,{'Size:': ' 250 g'},Susan H.,Great hand lotion!  I have bought it for years and love to give as presents.  Everyone loves how rich it is and how it keeps your skin soft.,Great lotion,1419465600
418,5,True,"12 25, 2014",A3FYFYLFA8RZMV,B00004U9V2,{'Size:': ' 250 g'},Frank S. Johns II,This is a very good product and my wife will enjoy it.,Five Stars,1419465600
419,5,True,"12 22, 2014",A2JMFHPDJ1Q9I4,B00004U9V2,,regina cohn,I have been using Evelyn & Crabtree products for years. I haven't been disappointed yet.,I haven't been disappointed yet.,1419206400
420,5,True,"12 21, 2014",A3BTULE97Q41MK,B00004U9V2,{'Size:': ' 250 g'},Starr Moore,My husband loves this stuff,Five Stars,1419120000
421,5,True,"12 19, 2014",A2YCP57VL3CXAX,B00004U9V2,,Clean Machine,A favorite gift for my mother-in-law (she requests it).  I would love to have a gift of it too.  A great product:  works well on dry chapped hands and the scent is lovely.,A favorite gift for my mother-in-law (she requests it),1418947200
422,5,True,"12 18, 2014",A3KXBS2BPXBJ6M,B00004U9V2,{'Size:': ' 250 g'},mac,Off the charts great!,Five Stars,1418860800
423,5,True,"12 15, 2014",A3O6YZRPKP5L06,B00004U9V2,,kpdunn66,Price is right and how can you go wrong with this product... Crabtree and Evelyn is the only lotion that cures my dry hand in the winter adding a lovely fragrance. ..,Price is right and how can you go wrong with ...,1418601600
424,5,True,"12 14, 2014",A2X4IYGGW5DC4U,B00004U9V2,{'Size:': ' 250 g'},Jean F. Coldwell,"This is one of my favorite lotions ever! I first received it as a gift, and I have loved it ever since. You don't have to be a gardener to use Crabtree & Evelyn's Gardener's Ultra-Moisturizing Hand Therapy Lotion. It's terrific for dry winter skin too. Not only does it feel wonderful, but its spicy aroma is very appealing as well.",My Favorite!,1418515200
425,4,True,"12 13, 2014",A3UKNQHEEIV72W,B00004U9V2,{'Size:': ' 250 g'},Candie C Olsen,"Good value, great scent",Four Stars,1418428800
426,5,True,"12 10, 2014",A391RTVCE2PDTR,B00004U9V2,{'Size:': ' 250 g'},Rene,Best hand lotion ever. In everyone's opinion who has tried it!,Five Stars,1418169600
427,5,True,"12 10, 2014",A2SQL7R564NBS,B00004U9V2,{'Size:': ' 250 g'},amymek,"Great product, just don't love the price! I'd love for C&E to make a refill option. The metal pump container would last forever.",Heals hands,1418169600
428,5,True,"12 9, 2014",A2INYZOV0EK01N,B00004U9V2,{'Size:': ' 250 g'},dogmama62,"I bought this for my daughter. She LOVES it!! She had a hard time finding it, so I looked on Amazon and was happy to see it was available here. Thanks! The purse size is awesome too so she can use it away from home.",Awesome hand lotion!!!,1418083200
429,5,False,"12 7, 2014",AEOG244SFK6K4,B00004U9V2,,robin g,This is by far my favorite hand lotion. Have been using it for years it goes on soft and smooth. The tube will last for a while and a little goes a long way. Perfect for anyone who works outside or in. Thank you Crabtree.,This is by far my favorite hand lotion,1417910400
430,5,True,"12 5, 2014",A21M9HBBP8X6W9,B00004U9V2,{'Size:': ' 250 g'},Bunny,Great service. Great price! Very happy.,Five Stars,1417737600
431,5,True,"12 1, 2014",A3GLH6CIS5LLAA,B00004U9V2,{'Size:': ' 250 g'},Jan Vallotton,Really helps my hands.,Five Stars,1417392000
432,5,True,"11 10, 2014",AB359O3NJ8O4L,B00004U9V2,{'Size:': ' 250 g'},Patnzak,"Fabulous, especially on the hands of a potter!!",Five Stars,1415577600
433,5,True,"11 9, 2014",A3GJOWX3IK1PGB,B00004U9V2,{'Size:': ' 250 g'},Digby,Exactly what I expected and arrived as promised.,Five Stars,1415491200
434,5,True,"11 6, 2014",AR007LHGFEF6Q,B00004U9V2,{'Size:': ' 250 g'},N,love it,Five Stars,1415232000
435,5,True,"10 16, 2014",A1Q0IN9E0SQ6JM,B00004U9V2,{'Size:': ' 250 g'},Nancy Emmert,"This is the best hand lotion I have ever found.  It helps with my dry skin, cracking and fingernails pealing.  Great product!!!! Five stars for sure.",This is the best hand lotion I have ever found,1413417600
436,5,True,"09 24, 2014",A1H7OFYV58Z1V0,B00004U9V2,{'Size:': ' 250 g'},Mark W. Waters,A keeper.,Five Stars,1411516800
437,5,True,"09 15, 2014",A25EI3RIRF8MVN,B00004U9V2,{'Size:': ' 250 g'},J. Chauvin,Love this hand cream!,Five Stars,1410739200
438,5,True,"09 4, 2014",A2S287HPIUHC2X,B00004U9V2,{'Size:': ' 250 g'},Maria,Great product for hands.  It works great and has a fresh light scent.  Absorbs into skin and is nongreasy.  I would recommend this product for soft smooth hands.,Great product,1409788800
439,5,True,"09 3, 2014",A3TO8PO8Q7ZIH7,B00004U9V2,{'Size:': ' 250 g'},DiploGypsyMom,"I will put up with a lot of shenanegans in this life but slimy, sticky, stinky, useless hand lotion ISN'T one of those things.. I've been using this lotion for YEARS!!! I love it. It smells clean and warm but not like someone's sickly grandma.",Best hand lotion in the world.,1409702400
440,5,True,"09 2, 2014",A2090M42AQF0V3,B00004U9V2,{'Size:': ' 250 g'},Debra Cade,Fantastic smell,Five Stars,1409616000
441,2,True,"08 30, 2014",A2XAFZKCWPR9H4,B00004U9V2,{'Size:': ' 250 g'},crg,"Purchased this as a gift and the bottle came with 1 very large dent, and 5 smaller dents.  Unfortunately I had to keep it myself for it was not fit to give as a gift.  Just ok lotion.  Very strong smelling.",Purchased this as a gift and the bottle came with ...,1409356800
442,5,True,"08 24, 2014",A6CJ4WYWMPJS1,B00004U9V2,{'Size:': ' 250 g'},Rita M. Murphy,"Have been using for years, great product.",great product.,1408838400
443,5,True,"08 7, 2014",A9M9W7Z73KZ7A,B00004U9V2,,njarnold,This is the best hand lotion I have every used.  It is expensive but it softens your hands and smells good too.,Best handlotion you can buy.,1407369600
444,5,True,"08 5, 2014",A2F8P1EUEAVIX4,B00004U9V2,{'Size:': ' 250 g'},dsp,"Great aroma to this lotion. It was suggested to me by a friend as not too perfumy, and I agree. Nice rich coverage for garden-weary finger tips.",Great aroma to this lotion,1407196800
445,5,True,"07 28, 2014",A2NWP164YYVGRG,B00004U9V2,{'Size:': ' 250 g'},Nicolette M. Artese,"Love this lotion - thickness, fragrance and dryness healing power!","Super Moisturizing, Great Smell",1406505600
446,5,True,"07 15, 2014",A2553U0IJU6FAP,B00004U9V2,{'Size:': ' 250 g'},nnps,This product is the best at repairing dry skin!,Five Stars,1405382400
447,5,True,"07 10, 2014",AVHBXZ288JCCP,B00004U9V2,{'Size:': ' 250 g'},The Dot,The two bottles were brand new and arrived in timely manner.,Five Stars,1404950400
448,5,True,"07 6, 2014",A10MES6L5Y8PG9,B00004U9V2,{'Size:': ' 250 g'},gail klassen,"Love this stuff, and because it's a big size I can keep it handy.",Five Stars,1404604800
449,4,True,"07 6, 2014",A1Y39RECFXEGNL,B00004U9V2,{'Size:': ' 250 g'},Art,"The best hand cream ever.  I'm constantly washing my hands, and this is the only hand cream that moisturizes without feeling greasy.",The best hand cream ever.,1404604800
450,5,True,"06 22, 2014",A3PT1XDNFXS0I6,B00004U9V2,{'Size:': ' 250 g'},Donna Milliron,I can't live without this lotion - I mix it half and half with Aveeno and it's the only thing that keeps my hands from terrible dryness and the combo smells so nice - love this lotion!,my staple,1403395200
451,5,True,"06 19, 2014",A3DNFZF25M7Q1O,B00004U9V2,{'Size:': ' 250 g'},M. Lee,"Love the scent of this product. It is strong however, also does an amazing job of fixing dry gardeners hands. I use it daily.",Great scent / works well,1403136000
452,3,True,"06 13, 2014",ACUGBCEADYT6D,B00004U9V2,{'Size:': ' 250 g'},Booklass,"Love the moisturizing properties of the lotion, but the smell is a bit overwhelming. I prefer the rose lotion or some of the other scents. They are just as softening, and I don't have to worry about disintegrating my retinas if I get it in my eyes, accidentally!","I like the moisturizing properties, but the smell is a little overwhelming to me",1402617600
453,5,True,"06 10, 2014",A2YIE9NFV35P0I,B00004U9V2,{'Size:': ' 250 g'},Suzanne S Ericksen,"I've used it for years.  Still the best.  Havent found anything better than this for my hands, legs and arms.",The Best!!,1402358400
454,4,True,"06 9, 2014",A2I8RLLWRR1OVF,B00004U9V2,{'Size:': ' 250 g'},L. Cook,"I keep this lotion next to my kitchen sink to put on after washing my hands.  It has a nice subtle scent and keeps my hands from drying out.  A little goes a long way.  I continue to replace it if it runs out, but it lasts a long time.",Perennial favorite,1402272000
455,5,True,"06 7, 2014",A1GDVAFPZJHHGE,B00004U9V2,{'Size:': ' 250 g'},faro25302,"A friend turned me on to this hand cream about ten years ago.  It's not greasy, absorbs into your skin pretty quickly, and smells GOOD, unlike medicated creams.  Believe it has rosemary in the ingredients.  I usually order two pump bottles at a time so I won't run out during the outdoor working seasons.  I have had rough hands my entire life, but once I put this lotion on them, my hands feel wonderful,  and are soft and normal appearing.  I'd recommend Crabtree & Evelyn Gardener's hand cream to anyone who has rough and dry skin but has found it difficult to locate a solution for their problem.  It really works!",Best stuff for rough hands!,1402099200
456,5,True,"06 4, 2014",AKJYKWQPHIYAW,B00004U9V2,{'Size:': ' 250 g'},E. HARRIS,"I love this hand lotion, it was first given to me by a friend and I have used it (sparingly) ever since.  I love the smell and it is good for my hands.  I got this one for my mom, it's a little pricey for me to get often for myself.",I love it,1401840000
457,5,True,"05 13, 2014",AWGOKRGRG2VEE,B00004U9V2,{'Size:': ' 250 g'},Kenneth A. Barrett,Excellent product that I have used before and it works extremely well with dry hands.  Anyone having problems with dry hands will appreciate this product and will probably never be without it after using it.,Crabtree & Evelyn-Gardener's Cream,1399939200
458,5,True,"05 10, 2014",A3TTG7EEV852P7,B00004U9V2,{'Size:': ' 250 g'},MMHnewengland,"Perfect consistency and not greasy; no perfumey-like scent, which my husband especially appreciates for his use. We've tried many hand creams over the years and this has been the winner for a long time now.",Favorite hand cream for whole family,1399680000
459,5,True,"05 6, 2014",A3RGFU84C0AX7P,B00004U9V2,{'Size:': ' 250 g'},NOCO Gal,"Even though this is targeted for gardeners -- of which I am one -- I use it all year round for feet,  elbows, knees and dishpan hands. I love the scent and emollience: it really moisturizes without being greasy. I highly recommend this product.",Can't get enough of this lotion,1399334400
460,5,True,"05 5, 2014",A3O0BXK3SZ6FE0,B00004U9V2,{'Size:': ' 250 g'},Newman,My son used some of this hand cream when I had it and is now a daily user and fan. I bought him some as a surprise. He has very dry and chapped hands. This cream or lotion seems to work and does not leave that greasy feel or smell to sweet. Good stuff!,A favorite,1399248000
461,5,True,"04 14, 2014",A1T1AC1FBFEGGI,B00004U9V2,{'Size:': ' 250 g'},alrmom,This stuff is great and even my husband love the smell. While it is not strong it is not 'girly' so he loves using the lotion. You won't believe how great it is till you try it. I can have terrible dry elbows or flaking hands and one use and it is completely back to smooth and healthy looking.,Love,1397433600
462,5,True,"04 12, 2014",A3VU2J7G0U35AU,B00004U9V2,{'Size:': ' 250 g'},Jaybird,"I've used the Gardener's Hand Therapy for many years, but always in that metal tube. This pump is so much more convenient! Lasts a long time and is the same, rich creme you expect from this line.",Same Great Lotion in a Convenient Pump,1397260800
463,5,True,"04 2, 2014",AYSE1P0PNZ0EY,B00004U9V2,{'Size:': ' 250 g'},chipwich,"I have tried many hand creams/lotions and this is by far the best. The pump bottle
has such a charming label! Nice to have by the kitchen sink.",Truly the very best...truly!,1396396800
464,5,True,"03 27, 2014",AQP5AO019IAE3,B00004U9V2,{'Size:': ' 250 g'},David B. Mcintosh,"This lotion is the very best for those tired, dry, scaly hands.  It is wonderful and using it continuously will heal those cracking, dry hands.",Lotion,1395878400
465,5,True,"03 17, 2014",A3SWQFL74F04XF,B00004U9V2,{'Size:': ' 250 g'},Julie D&#039;Orazio,Makes my hands feel great but most of all I LOVE the smell.  Not too oily....just right.  Thats all I have to say Amazon :),Love,1395014400
466,5,True,"03 16, 2014",A846WDDH4YXZF,B00004U9V2,{'Size:': ' 250 g'},Carlotta Idaho,"I have been buying this product for years, and absolutely love it.  It goes on so easily, and makes my hands feel and look softer and less ""old lady-ish.""  Love this product and love Amazon's price for it!",the best hand lotion ever,1394928000
467,5,True,"03 13, 2014",A2VS45NBHGX4W,B00004U9V2,{'Size:': ' 250 g'},gloria,"Hand is woman's second face. This hand-cream moisturizes my hands,make them feel comfortable under air-condition. It is very useful in winter,love it.",be very useful in winter,1394668800
468,5,True,"02 28, 2014",A2SM2N1X0KL8NN,B00004U9V2,{'Size:': ' 250 g'},David Sebens,"Used it for years and love it.  Great for summer gardening or winter ""dry hands"" use and protection.  or winter use.",great hand cream,1393545600
469,5,True,"02 25, 2014",A3LVC2HBXOYVJZ,B00004U9V2,{'Size:': ' 250 g'},Joan Sue  Townsend,"I was first given Gardeners as a gift in October.  I liked it instantly.  It's smooth, absorbent and smells great.  I wish more retail stores carried Crabtree and Evelyn.","Gardeners is great for dry, winter hands, too",1393286400
470,5,True,"02 23, 2014",A108LMMYNGL89M,B00004U9V2,{'Size:': ' 250 g'},marian holmes,I have used this lotion for years. Glad I got it so quickly!  Very happy customer.  The price was fantastic!,Got it fast!,1393113600
471,5,True,"02 20, 2014",A2R353MQZT68Z9,B00004U9V2,{'Size:': ' 250 g'},Ellen True,"My coworker bought this for me in 2008 when my hands were cracked and bleeding during the winter. I've used it every winter since and still had a bit left in the tube come 2014. Love the smell (as does my husband - entirely unisex). Love the feel. Love love LOVE the difference it makes in my skin. No other lotion has ever come close and I'm resolved to be exclusively committed to this one, so I finally bought a pump bottle. It may seem expensive, but for how long it lasts and how well it works, it's worth every penny.","No more cracked, bleeding hands!!!",1392854400
472,4,True,"02 15, 2014",A2NR67XWL9RX96,B00004U9V2,{'Size:': ' 250 g'},ko,Lotion is wonderful. However I was disappointed that the container was dented. It appears it was packed that way since the box was perfectly fine. When I purchase a new product I expect it to arrive in good condition. Not dented. That merchandise should be sold at a discount. As is condition.,great product!,1392422400
473,5,True,"02 15, 2014",A2PJL3AKWDUZ3D,B00004U9V2,{'Size:': ' 250 g'},Amazon Customer,"Bought this after trying it at ULTA.  the cream sinks in and softens very quickly.  I love the herbal scent.  With the free shipping included, saved $7.",great hand cream,1392422400
